CATEGORY_ID,CATEGORY_NAME,PRODUCT_NAME,DESCRIPTION,STANDARD_COST,QUANTITY,Checked_Out_Quantity
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,136,137
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,197,76
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,185,88
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,273,0
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,236,37
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,209,64
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,186,87
2,Video Card,MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",644.19,168,105
2,Video Card,EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,13,154
2,Video Card,EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,8,159
2,Video Card,EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,118,49
2,Video Card,EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,167,0
2,Video Card,EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,118,49
2,Video Card,EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,86,81
2,Video Card,EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,63,104
2,Video Card,EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,45,122
2,Video Card,EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",594.46,27,140
2,Video Card,MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,149,123
2,Video Card,MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,134,138
2,Video Card,MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,196,76
2,Video Card,MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,184,88
2,Video Card,MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,272,0
2,Video Card,MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,234,38
2,Video Card,MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,208,64
2,Video Card,MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,185,87
2,Video Card,MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,167,105
2,Video Card,Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,150,123
2,Video Card,Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,135,138
2,Video Card,Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,197,76
2,Video Card,Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,185,88
2,Video Card,Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,273,0
2,Video Card,Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,235,38
2,Video Card,Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,209,64
2,Video Card,Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,185,88
2,Video Card,Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,168,105
2,Video Card,Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,196,108
2,Video Card,Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,178,126
2,Video Card,Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,161,143
2,Video Card,Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,222,82
2,Video Card,Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,210,94
2,Video Card,Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,304,0
2,Video Card,Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,266,38
2,Video Card,Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,237,67
2,Video Card,Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,214,90
2,Video Card,PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,47,84
2,Video Card,PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,35,96
2,Video Card,PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,131,0
2,Video Card,PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,119,12
2,Video Card,PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,107,24
2,Video Card,PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,95,36
2,Video Card,PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,83,48
2,Video Card,PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,71,60
2,Video Card,PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,59,72
2,Video Card,Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,150,123
2,Video Card,Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,135,138
2,Video Card,Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,197,76
2,Video Card,Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,185,88
2,Video Card,Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,273,0
2,Video Card,Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,235,38
2,Video Card,Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,209,64
2,Video Card,Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,186,87
2,Video Card,Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",598.25,168,105
2,Video Card,Gigabyte GV-N98TWF3OC-6GD,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,12,155
2,Video Card,Gigabyte GV-N98TWF3OC-6GD,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,7,160
2,Video Card,Gigabyte GV-N98TWF3OC-6GD,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,117,50
2,Video Card,Gigabyte GV-N98TWF3OC-6GD,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,167,0
2,Video Card,Gigabyte GV-N98TWF3OC-6GD,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,118,49
2,Video Card,Gigabyte GV-N98TWF3OC-6GD,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,86,81
2,Video Card,Gigabyte GV-N98TWF3OC-6GD,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,62,105
2,Video Card,Gigabyte GV-N98TWF3OC-6GD,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,44,123
2,Video Card,Gigabyte GV-N98TWF3OC-6GD,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",633.29,27,140
2,Video Card,PNY VCGGTX780T3XPB-OC,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,12,155
2,Video Card,PNY VCGGTX780T3XPB-OC,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,8,159
2,Video Card,PNY VCGGTX780T3XPB-OC,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,118,49
2,Video Card,PNY VCGGTX780T3XPB-OC,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,167,0
2,Video Card,PNY VCGGTX780T3XPB-OC,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,118,49
2,Video Card,PNY VCGGTX780T3XPB-OC,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,86,81
2,Video Card,PNY VCGGTX780T3XPB-OC,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,63,104
2,Video Card,PNY VCGGTX780T3XPB-OC,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,45,122
2,Video Card,PNY VCGGTX780T3XPB-OC,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,27,140
2,Video Card,MSI GTX 980 Ti Gaming 6G,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.18GHz",539.98,214,0
2,Video Card,MSI GTX 980 Ti Gaming 6G,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.18GHz",539.98,164,50
2,Video Card,MSI GTX 980 Ti Gaming 6G,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.18GHz",539.98,151,63
2,Video Card,Gigabyte GV-N108TAORUS-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.59GHz",605.3,214,0
2,Video Card,Gigabyte GV-N108TAORUS-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.59GHz",605.3,164,50
2,Video Card,Gigabyte GV-N108TAORUS-11GD,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.59GHz",605.3,151,63
2,Video Card,EVGA 06G-P4-4998-KR,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.19GHz",521.03,214,0
2,Video Card,EVGA 06G-P4-4998-KR,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.19GHz",521.03,165,49
2,Video Card,EVGA 06G-P4-4998-KR,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.19GHz",521.03,151,63
2,Video Card,MSI GTX 1080 Ti DUKE 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",555.07,214,0
2,Video Card,MSI GTX 1080 Ti DUKE 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",555.07,165,49
2,Video Card,MSI GTX 1080 Ti DUKE 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",555.07,151,63
4,Mother Board,Supermicro X10SDV-8C-TLN4F,"CPU:Xeon D-1541,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",664.29,137,86
4,Mother Board,Supermicro X10SDV-8C-TLN4F,"CPU:Xeon D-1541,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",664.29,120,103
4,Mother Board,Supermicro X10SDV-8C-TLN4F,"CPU:Xeon D-1541,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",664.29,172,51
4,Mother Board,Supermicro X10SDV-8C-TLN4F,"CPU:Xeon D-1541,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",664.29,223,0
4,Mother Board,Supermicro X10SDV-8C-TLN4F,"CPU:Xeon D-1541,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",664.29,173,50
4,Mother Board,Intel DP35DPM,"CPU:LGA775,Form Factor:ATX,RAM Slots:4,Max RAM:8GB",626.22,47,102
4,Mother Board,Intel DP35DPM,"CPU:LGA775,Form Factor:ATX,RAM Slots:4,Max RAM:8GB",626.22,32,117
4,Mother Board,Intel DP35DPM,"CPU:LGA775,Form Factor:ATX,RAM Slots:4,Max RAM:8GB",626.22,149,0
4,Mother Board,Intel DP35DPM,"CPU:LGA775,Form Factor:ATX,RAM Slots:4,Max RAM:8GB",626.22,74,75
4,Mother Board,Intel DP35DPM,"CPU:LGA775,Form Factor:ATX,RAM Slots:4,Max RAM:8GB",626.22,30,119
4,Mother Board,Asus X99-E-10G WS,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",582.02,137,82
4,Mother Board,Asus X99-E-10G WS,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",582.02,119,100
4,Mother Board,Asus X99-E-10G WS,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",582.02,172,47
4,Mother Board,Asus X99-E-10G WS,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",582.02,219,0
4,Mother Board,Asus X99-E-10G WS,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",582.02,172,47
4,Mother Board,Asus ROG MAXIMUS IX EXTREME,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,138,85
4,Mother Board,Asus ROG MAXIMUS IX EXTREME,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,120,103
4,Mother Board,Asus ROG MAXIMUS IX EXTREME,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,173,50
4,Mother Board,Asus ROG MAXIMUS IX EXTREME,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,223,0
4,Mother Board,Asus ROG MAXIMUS IX EXTREME,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,173,50
4,Mother Board,Asus RAMPAGE V EXTREME,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",459,47,102
4,Mother Board,Asus RAMPAGE V EXTREME,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",459,33,116
4,Mother Board,Asus RAMPAGE V EXTREME,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",459,149,0
4,Mother Board,Asus RAMPAGE V EXTREME,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",459,74,75
4,Mother Board,Asus RAMPAGE V EXTREME,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",459,30,119
4,Mother Board,Asus Z10PE-D8 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",504.14,138,85
4,Mother Board,Asus Z10PE-D8 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",504.14,121,102
4,Mother Board,Asus Z10PE-D8 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",504.14,173,50
4,Mother Board,Asus Z10PE-D8 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",504.14,223,0
4,Mother Board,Asus Z10PE-D8 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",504.14,174,49
4,Mother Board,MSI X99A GODLIKE GAMING CARBON,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",415,183,88
4,Mother Board,MSI X99A GODLIKE GAMING CARBON,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",415,165,106
4,Mother Board,MSI X99A GODLIKE GAMING CARBON,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",415,215,56
4,Mother Board,MSI X99A GODLIKE GAMING CARBON,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",415,271,0
4,Mother Board,MSI X99A GODLIKE GAMING CARBON,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",415,221,50
4,Mother Board,ASRock E3C224D4M-16RE,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",364.79,160,72
4,Mother Board,ASRock E3C224D4M-16RE,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",364.79,148,84
4,Mother Board,ASRock E3C224D4M-16RE,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",364.79,232,0
4,Mother Board,ASRock E3C224D4M-16RE,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",364.79,208,24
4,Mother Board,ASRock E3C224D4M-16RE,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",364.79,184,48
4,Mother Board,Asus X99-E WS/USB 3.1,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",428.89,137,82
4,Mother Board,Asus X99-E WS/USB 3.1,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",428.89,119,100
4,Mother Board,Asus X99-E WS/USB 3.1,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",428.89,171,48
4,Mother Board,Asus X99-E WS/USB 3.1,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",428.89,219,0
4,Mother Board,Asus X99-E WS/USB 3.1,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",428.89,172,47
4,Mother Board,Asus Z10PE-D16 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB",332.52,29,36
4,Mother Board,Asus Z10PE-D16 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB",332.52,15,50
4,Mother Board,Asus Z10PE-D16 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB",332.52,65,0
4,Mother Board,ASRock X99 Extreme11,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",380.55,8,31
4,Mother Board,ASRock X99 Extreme11,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",380.55,7,32
4,Mother Board,ASRock X99 Extreme11,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",380.55,39,0
4,Mother Board,Supermicro MBD-X10DAX,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:",385.24,8,31
4,Mother Board,Supermicro MBD-X10DAX,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:",385.24,7,32
4,Mother Board,Supermicro MBD-X10DAX,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:",385.24,39,0
4,Mother Board,Asus X99-DELUXE/U3.1,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",332.38,45,24
4,Mother Board,Asus X99-DELUXE/U3.1,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",332.38,33,36
4,Mother Board,Asus X99-DELUXE/U3.1,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",332.38,69,0
4,Mother Board,Supermicro X11SSL-CF,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",317.81,33,35
4,Mother Board,Supermicro X11SSL-CF,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",317.81,18,50
4,Mother Board,Supermicro X11SSL-CF,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",317.81,68,0
4,Mother Board,Asus KGPE-D16,"CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB",360.72,9,30
4,Mother Board,Asus KGPE-D16,"CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB",360.72,8,31
4,Mother Board,Asus KGPE-D16,"CPU:G34 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:256GB",360.72,39,0
4,Mother Board,ASRock C2750D4I,"CPU:Atom C2750,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",339.55,125,24
4,Mother Board,ASRock C2750D4I,"CPU:Atom C2750,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",339.55,113,36
4,Mother Board,ASRock C2750D4I,"CPU:Atom C2750,Form Factor:Mini ITX,RAM Slots:4,Max RAM:64GB",339.55,149,0
4,Mother Board,Asus MAXIMUS IX FORMULA,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",339.12,42,0
4,Mother Board,Asus X99-DELUXE II,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",289.33,81,0
4,Mother Board,ASRock EP2C612 WS,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:",308.84,85,0
4,Mother Board,ASRock Z270 SuperCarrier,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",264.35,94,0
4,Mother Board,Asus TUF X299 MARK 1,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",241.15,148,0
4,Mother Board,MSI X299 GAMING PRO CARBON AC,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",238.8,150,0
4,Mother Board,MSI X99A XPOWER GAMING TITANIUM,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",257.23,212,0
4,Mother Board,Asus ROG STRIX X99 GAMING,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",255.86,213,0
4,Mother Board,Gigabyte GA-X99-UD5 WIFI,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",217.83,189,0
4,Mother Board,Gigabyte GA-X99-UD5 WIFI,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:64GB",217.83,141,48
4,Mother Board,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",225.47,43,76
4,Mother Board,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",225.47,119,0
4,Mother Board,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",225.47,78,41
4,Mother Board,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",225.47,66,53
4,Mother Board,ASRock EP2C602-4L/D16,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",225.47,55,64
4,Mother Board,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,44,75
4,Mother Board,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,119,0
4,Mother Board,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,78,41
4,Mother Board,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,67,52
4,Mother Board,MSI Z170A KRAIT GAMING 3X,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,55,64
4,Mother Board,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",231.58,44,75
4,Mother Board,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",231.58,119,0
4,Mother Board,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",231.58,79,40
4,Mother Board,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",231.58,67,52
4,Mother Board,MSI Z170 Krait Gaming,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",231.58,55,64
4,Mother Board,MSI Z170A KRAIT GAMING,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",262.4,46,76
4,Mother Board,MSI Z170A KRAIT GAMING,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",262.4,122,0
